OFFENSE_ID,GEO_LON,GEO_LAT,IS_CRIME
2017290000000000.0,-105.0329783,39.7374707,1
2016310000000000.0,-104.9931592,39.7238238,1
2016260000000000.0,-104.9866901,39.6736033,1
2016270000000000.0,-104.9347544,39.6811206,1
2017140000000000.0,-105.0039992,39.731307,1
201872000000000.0,-104.9591658,39.67758970000001,1
201875000000000.0,-104.8975594,39.7401578,1
201873000000000.0,-105.0178124,39.784581,1
201874000000000.0,-105.0236136,39.748793,1
201874000000000.0,-104.9088447,39.6791538,1
2017500000000000.0,-104.8189273,39.785742600000006,1
201874000000000.0,-105.0424596,39.7737726,1
2017420000000000.0,-105.0401159,39.72591370000001,1
2017350000000000.0,-105.0438692,39.72827279999999,1
201871000000000.0,-104.9642228,39.78168370000001,1
2017440000000000.0,-105.02418670000002,39.7681108,1
201871000000000.0,-104.88722140000002,39.7833918,1
201873000000000.0,-105.034869,39.7724773,1
201873000000000.0,-104.8348308,39.7781084,1
201777000000000.0,-105.0001331,39.738464,1
2017260000000000.0,-105.0221343,39.7299792,1
201871000000000.0,-104.8425856,39.7911617,1
2017440000000000.0,-105.02553629999998,39.73320770000001,1
201871000000000.0,-104.9749053,39.6969826,1
2017220000000000.0,-105.00130729999998,39.7283554,1
201873000000000.0,-104.9789805,39.7464186,1
201872000000000.0,-104.9260927,39.7440642,1
2017130000000000.0,-105.0173288,39.7902149,1
201871000000000.0,-104.8899464,39.7969427,1
201873000000000.0,-105.0112639,39.7118102,1
2017400000000000.0,-104.9602593,39.6933913,1
2018160000000000.0,-104.8881313,39.7639409,1
2018160000000000.0,-105.0584038,39.6587513,1
2018250000000000.0,-104.97585159999998,39.7463416,1
2018260000000000.0,-104.9858285,39.7272071,1
2018250000000000.0,-104.9813448,39.73352910000001,1
20181600000000.0,-104.8619,39.794079,1
20181900000000.0,-105.0467781,39.7045099,1
20181200000000.0,-104.9958914,39.7359285,1
20181500000000.0,-104.9900225,39.6931535,1
20181000000000.0,-105.0354426,39.7326213,1
20182500000000.0,-104.9631866,39.70790820000001,1
20182300000000.0,-104.9185958,39.6514717,1
2017430000000000.0,-104.9860325,39.68384870000001,1
2017400000000000.0,-104.9857936,39.790172,1
201876000000000.0,-104.7398813,39.7786263,1
201874000000000.0,-104.9826031,39.7311709,1
2018160000000000.0,-105.0199969,39.71343570000001,1
2018130000000000.0,-104.8706859,39.7977198,1
2018120000000000.0,-104.90377240000002,39.7404997,1
2018140000000000.0,-105.00432240000002,39.7374001,1
2018140000000000.0,-104.8796384,39.808361100000006,1
2018140000000000.0,-105.025104,39.7056927,1
2018140000000000.0,-105.0517951,39.68192979999999,1
2018130000000000.0,-104.93551,39.667134,1
2018140000000000.0,-104.7692777,39.77585850000001,1
2018120000000000.0,-104.8946131,39.6650005,1
2018120000000000.0,-104.9173876,39.671677,1
201856000000000.0,-105.0488722,39.7231941,1
201856000000000.0,-104.8049505,39.7875057,1
201859000000000.0,-105.0207001,39.6880335,1
201858000000000.0,-105.045489,39.68734129999999,1
201856000000000.0,-104.8040306,39.7841072,1
201856000000000.0,-104.812515,39.7908389,1
2018120000000000.0,-104.8179332,39.775648,1
2018120000000000.0,-104.9300782,39.6763651,1
2018120000000000.0,-104.7951591,39.7841834,1
2018120000000000.0,-105.0066413,39.7145719,1
2018120000000000.0,-105.0264738,39.6917878,1
2018120000000000.0,-104.8588507,39.7920749,1
201828000000000.0,-104.9940601,39.73052070000001,1
201829000000000.0,-105.0448889,39.6949435,1
201830000000000.0,-104.7420582,39.7793348,1
201830000000000.0,-105.0531921,39.6511133,1
201827000000000.0,-104.9621628,39.73760479999999,1
201830000000000.0,-105.0243136,39.7682843,1
201830000000000.0,-105.0481421,39.720641,1
201831000000000.0,-104.8990761,39.6656631,1
201828000000000.0,-105.081796,39.6295605,1
201833000000000.0,-105.0077199,39.7594423,1
201832000000000.0,-105.043608,39.71485560000001,1
201830000000000.0,-104.9225747,39.6647157,1
201830000000000.0,-105.0067872,39.7888782,1
201834000000000.0,-104.9285696,39.728137200000006,1
20185300000000.0,-104.9591642,39.67640640000001,1
20185700000000.0,-104.9240092,39.782559,1
20187600000000.0,-104.9148625,39.7461695,1
20186400000000.0,-105.053159,39.72776760000001,1
20187000000000.0,-104.9747647,39.7461583,1
20186500000000.0,-105.0529393,39.70478060000001,1
20186300000000.0,-104.9639001,39.7433942,1
20187500000000.0,-104.8267832,39.7943584,1
20186900000000.0,-104.9196877,39.7380948,1
20185000000000.0,-104.7563813,39.7710888,1
20187600000000.0,-104.8118057,39.7808091,1
20187500000000.0,-104.7392938,39.78882120000001,1
20186000000000.0,-104.937147,39.7407601,1
201830000000000.0,-105.0355571,39.6766671,1
201842000000000.0,-105.018225,39.692976,1
201842000000000.0,-104.7382199,39.7956307,1
201842000000000.0,-105.0389285,39.7864938,1
2018240000000000.0,-105.0145555,39.778572,1
2018240000000000.0,-104.8744935,39.7036731,1
2018420000000000.0,-104.93970690000002,39.7221209,1
2018420000000000.0,-104.9312889,39.6782158,1
2018420000000000.0,-104.8154366,39.783194,1
2018170000000000.0,-104.8923613,39.6846621,1
2018170000000000.0,-104.927605,39.7762021,1
2018220000000000.0,-104.9845149,39.75937860000001,1
2018420000000000.0,-104.7385217,39.7940541,1
2018420000000000.0,-104.9375817,39.7397657,1
2018170000000000.0,-105.0166619,39.7001348,1
2018230000000000.0,-104.9380828,39.6896526,1
20185000000000.0,-105.0200872,39.6898429,1
2018240000000000.0,-105.04829479999998,39.709624700000006,1
2018230000000000.0,-104.9019884,39.727445,1
2018240000000000.0,-105.0380612,39.7312782,1
20184200000000.0,-105.0095821,39.699669,1
20183700000000.0,-104.9122939,39.71403400000001,1
20184400000000.0,-105.0529498,39.706469,1
20185000000000.0,-105.0160763,39.6654919,1
2018240000000000.0,-105.0272869,39.7762959,1
2018230000000000.0,-105.0019923,39.7004826,1
20183700000000.0,-104.9902615,39.74048610000001,1
2018420000000000.0,-105.040056,39.7209555,1
2018230000000000.0,-105.0241275,39.7102624,1
2018230000000000.0,-104.9718135,39.7493955,1
2018230000000000.0,-104.9340382,39.7646647,1
2018240000000000.0,-104.955638,39.7659965,1
20183000000000.0,-104.9540569,39.7789988,1
20182700000000.0,-104.8339244,39.7971086,1
2018240000000000.0,-104.947835,39.768933200000006,1
2018240000000000.0,-104.8967491,39.6822276,1
20183900000000.0,-104.9911647,39.7424501,1
20183100000000.0,-105.0348427,39.736756,1
20182900000000.0,-104.941042,39.7357109,1
2018240000000000.0,-104.9472521,39.7702208,1
2018230000000000.0,-105.0294566,39.7265552,1
2018250000000000.0,-104.9726242,39.7598201,1
2018100000000000.0,-104.8401532,39.7743608,1
2018140000000000.0,-104.8445433,39.7911177,1
2018240000000000.0,-104.9693418,39.7644366,1
2018230000000000.0,-105.0104816,39.7363003,1
2018240000000000.0,-105.0468803,39.6952861,1
2018230000000000.0,-105.0200202,39.6887281,1
2018230000000000.0,-104.9278797,39.7172597,1
2018240000000000.0,-104.8864518,39.7477378,1
2018250000000000.0,-105.04409479999998,39.6558113,1
2018250000000000.0,-104.9801491,39.7269379,1
2018250000000000.0,-104.9624146,39.7803742,1
2018230000000000.0,-104.8242663,39.7756214,1
2018230000000000.0,-105.0094265,39.6929615,1
2018340000000000.0,-104.9050602,39.6721094,1
2018240000000000.0,-105.0379723,39.6773081,1
2018340000000000.0,-104.93996640000002,39.6664498,1
201830000000000.0,-104.8428302,39.7855737,1
2018230000000000.0,-105.0267871,39.7828659,1
2018340000000000.0,-105.0099095,39.766784,1
2018340000000000.0,-105.04500690000002,39.6372755,1
201833000000000.0,-105.0581238,39.678415,1
2018230000000000.0,-105.0346187,39.7603396,1
2018240000000000.0,-105.0356637,39.6879508,1
2018230000000000.0,-104.9766287,39.6870001,1
2018230000000000.0,-105.0038029,39.71281389999999,1
2018240000000000.0,-105.0461442,39.7596516,1
2018240000000000.0,-105.0375081,39.73265960000001,1
2018350000000000.0,-105.0201461,39.7571135,1
2018340000000000.0,-105.0075529,39.753844,1
201843000000000.0,-105.0032324,39.7306449,1
201842000000000.0,-104.8243039,39.79424270000001,1
201844000000000.0,-104.9891675,39.7452032,1
201843000000000.0,-104.8228925,39.7741997,1
2018170000000000.0,-104.93534809999998,39.7513071,1
201842000000000.0,-105.0262178,39.6970742,1
201843000000000.0,-104.941589,39.6937983,1
201844000000000.0,-105.0095633,39.7105073,1
2018170000000000.0,-104.95898490000002,39.6738579,1
201843000000000.0,-105.0011282,39.7515384,1
2018240000000000.0,-104.9484326,39.7852235,1
2018240000000000.0,-105.0351991,39.68996129999999,1
2018230000000000.0,-105.0219085,39.7678051,1
2018170000000000.0,-105.0024327,39.6754609,1
201883000000000.0,-105.0089512,39.68978320000001,1
201882000000000.0,-104.97504170000002,39.7148524,1
201885000000000.0,-104.8246209,39.7794393,1
201884000000000.0,-104.8847387,39.7399076,1
2018430000000000.0,-105.01851409999998,39.7813664,1
2018430000000000.0,-104.7463316,39.7697154,1
2018440000000000.0,-104.9848837,39.6815788,1
2018440000000000.0,-105.0263799,39.7051763,1
2018250000000000.0,-105.0230155,39.6835296,1
2018250000000000.0,-104.9675222,39.7656171,1
2018250000000000.0,-104.9895985,39.7377709,1
2018310000000000.0,-105.0030632,39.6902829,1
2018440000000000.0,-105.0483348,39.7415085,1
201882000000000.0,-104.9631673,39.7415571,1
201884000000000.0,-104.9639844,39.6746715,1
201880000000000.0,-104.8400277,39.7937361,1
201881000000000.0,-104.7587084,39.7791252,1
2018250000000000.0,-105.0327118,39.74331970000001,1
2018440000000000.0,-104.9432728,39.7565965,1
2018440000000000.0,-105.0399024,39.7330012,1
2018440000000000.0,-104.9772658,39.7302716,1
201882000000000.0,-105.00193090000002,39.7306696,1
2018250000000000.0,-104.86110359999998,39.7729143,1
2018250000000000.0,-104.9790537,39.7380075,1
2018250000000000.0,-105.0324614,39.7318051,1
2018310000000000.0,-104.97304440000002,39.7403581,1
201880000000000.0,-105.0528739,39.6581402,1
201879000000000.0,-104.9997313,39.6980901,1
2018310000000000.0,-105.0413156,39.6620654,1
2018430000000000.0,-104.95667749999998,39.6860173,1
2018440000000000.0,-104.8318365,39.7947496,1
201880000000000.0,-104.8238672,39.7933919,1
201883000000000.0,-104.9320856,39.6671285,1
201878000000000.0,-105.0501668,39.7031475,1
201884000000000.0,-104.736912,39.771936,1
201879000000000.0,-105.0165337,39.6609613,1
2018310000000000.0,-104.9623863,39.7330431,1
2018250000000000.0,-104.9786424,39.7818473,1
201885000000000.0,-104.7639636,39.7909792,1
2018250000000000.0,-104.9714113,39.7508542,1
2018250000000000.0,-104.9860164,39.677312,1
2018250000000000.0,-104.797613,39.7733076,1
2018250000000000.0,-104.9720866,39.7698131,1
2018250000000000.0,-105.0365322,39.7000967,1
201740000000000.0,-104.8330151,39.7931805,1
201884000000000.0,-104.8297518,39.7827575,1
2017590000000000.0,-104.8345343,39.7759846,1
2018250000000000.0,-104.97670259999998,39.7209406,1
2018250000000000.0,-105.02815929999998,39.7634956,1
2018310000000000.0,-104.9609275,39.7391886,1
2018250000000000.0,-104.9873514,39.71342420000001,1
201882000000000.0,-104.9061425,39.7520528,1
2017470000000000.0,-105.0055883,39.7681687,1
201880000000000.0,-105.02312179999998,39.7865901,1
2017310000000000.0,-105.002843,39.7288945,1
2018310000000000.0,-105.03406470000002,39.7195291,1
2018220000000000.0,-105.0285327,39.6756948,1
2018220000000000.0,-104.9761154,39.72720820000001,1
2017340000000000.0,-104.7575901,39.7741876,1
2016800000000000.0,-104.9355403,39.6664588,1
201881000000000.0,-104.9108748,39.761125,1
2018250000000000.0,-104.9730001,39.7566648,1
2018310000000000.0,-104.88163590000002,39.7534475,1
2018310000000000.0,-104.7550405,39.7800876,1
2018220000000000.0,-104.9783858,39.7101865,1
2018220000000000.0,-105.0025628,39.7779262,1
2018220000000000.0,-105.00832920000002,39.7719823,1
201881000000000.0,-104.9054814,39.7327062,1
201884000000000.0,-104.9291102,39.7626287,1
2018250000000000.0,-104.9651721,39.7813009,1
2018250000000000.0,-104.9330572,39.6748174,1
2018430000000000.0,-104.8920176,39.6550242,1
2018220000000000.0,-104.9877932,39.7205859,1
2018220000000000.0,-105.0236188,39.7181778,1
2018220000000000.0,-104.9787228,39.7787043,1
2018430000000000.0,-105.0105047,39.7615266,1
2018430000000000.0,-105.02073190000002,39.7104271,1
2018220000000000.0,-105.0155241,39.7763963,1
2018220000000000.0,-105.043656,39.7211507,1
2018220000000000.0,-104.8434317,39.77112329999999,1
2018220000000000.0,-104.929051,39.6895267,1
2018220000000000.0,-105.0421103,39.6671172,1
2018220000000000.0,-105.0405467,39.6970515,1
2018220000000000.0,-104.8470317,39.7780312,1
2018430000000000.0,-104.98425559999998,39.7598058,1
2018430000000000.0,-104.995808,39.75346210000001,1
2018250000000000.0,-105.1077023,39.6341138,1
2018440000000000.0,-104.9386161,39.75802120000001,1
2018210000000000.0,-105.043586,39.7116847,1
2018210000000000.0,-104.98,39.7820701,1
2018210000000000.0,-104.9793071,39.7474633,1
2018210000000000.0,-104.9799801,39.7569346,1
2018220000000000.0,-104.932022,39.7685121,1
2018210000000000.0,-104.9044504,39.7691198,1
2018210000000000.0,-104.9175326,39.7184251,1
2018210000000000.0,-105.0756575,39.6183868,1
2018260000000000.0,-104.9447647,39.7370765,1
2018430000000000.0,-104.95976170000002,39.75573170000001,1
2018460000000000.0,-104.9838684,39.73655170000001,1
2018450000000000.0,-104.98427959999998,39.6854526,1
201811000000000.0,-105.0178533,39.6901797,1
2018450000000000.0,-105.0528958,39.65694600000001,1
2018460000000000.0,-104.9483691,39.6757468,1
201814000000000.0,-105.0128788,39.6804133,1
2018260000000000.0,-105.0311941,39.70968679999999,1
2018460000000000.0,-104.9723824,39.6775674,1
2018460000000000.0,-104.925915,39.700619,1
2018460000000000.0,-105.0235241,39.74939929999999,1
2018460000000000.0,-104.9559598,39.7396544,1
2018460000000000.0,-105.0495613,39.76979470000001,1
2018460000000000.0,-105.00956709999998,39.6906341,1
2018460000000000.0,-104.97952,39.7317064,1
2018260000000000.0,-105.017456,39.7205795,1
2018260000000000.0,-104.9410427,39.6950146,1
2018260000000000.0,-104.941185,39.7842477,1
2018260000000000.0,-104.9943263,39.7212098,1
2018460000000000.0,-104.8897385,39.7378609,1
2018460000000000.0,-104.9703703,39.7365906,1
2018460000000000.0,-104.9899469,39.69621970000001,1
201815000000000.0,-104.9331781,39.68449260000001,1
201812000000000.0,-105.0024307,39.73138,1
2018260000000000.0,-104.9986225,39.67321010000001,1
2018250000000000.0,-105.0523531,39.6729877,1
2018260000000000.0,-104.9508837,39.7643986,1
2018260000000000.0,-105.0455481,39.6919207,1
2018460000000000.0,-104.7692938,39.7968434,1
2018460000000000.0,-105.0516316,39.6769217,1
2018460000000000.0,-104.80341690000002,39.79788189999999,1
2018460000000000.0,-105.0247715,39.7836429,1
2018460000000000.0,-104.9670205,39.7422307,1
2018460000000000.0,-105.02783390000002,39.7331126,1
2018460000000000.0,-104.9733295,39.7388467,1
2018330000000000.0,-105.0087266,39.7792341,1
201815000000000.0,-104.9138324,39.6736991,1
2018460000000000.0,-104.9796111,39.728061,1
2018460000000000.0,-104.9516025,39.7411688,1
2018460000000000.0,-105.0086485,39.7066299,1
20190000000000.0,-105.0168133,39.69466679999999,1
201816000000000.0,-104.7357887,39.7933858,1
2018430000000000.0,-104.9837923,39.7193522,1
2018460000000000.0,-104.9744087,39.7163128,1
2018460000000000.0,-105.033867,39.7530206,1
2018450000000000.0,-105.0436895,39.7640894,1
2018460000000000.0,-105.0019078,39.7183898,1
2018430000000000.0,-104.9353458,39.7524683,1
