OFFENSE_ID,GEO_LON,GEO_LAT,IS_CRIME
2017790000000000.0,-105.0162988,39.7394073,1
201873000000000.0,-104.9405499,39.77287670000001,1
201872000000000.0,-105.0108604,39.7742797,1
201872000000000.0,-105.0080371,39.7705152,1
201872000000000.0,-104.9554851,39.667511,1
201873000000000.0,-104.9870496,39.7444885,1
20181000000000.0,-105.0466514,39.7384191,1
20182100000000.0,-105.0249543,39.6831724,1
20181200000000.0,-104.9289104,39.7574611,1
20182200000000.0,-104.9696519,39.7507172,1
201874000000000.0,-105.0298424,39.7384739,1
2018160000000000.0,-104.8898614,39.6530171,1
2018160000000000.0,-104.9403841,39.664412,1
2018160000000000.0,-105.0408803,39.7112514,1
2018160000000000.0,-104.9732357,39.7447184,1
2018160000000000.0,-105.0219661,39.7870109,1
2018160000000000.0,-104.8849887,39.73776210000001,1
2018160000000000.0,-104.8913519,39.7072399,1
201853000000000.0,-104.7721244,39.7836974,1
201857000000000.0,-104.8995764,39.7508692,1
201857000000000.0,-104.97919679999998,39.73405220000001,1
2018120000000000.0,-105.0410286,39.6912992,1
2018120000000000.0,-105.0552559,39.6790878,1
201834000000000.0,-104.9683292,39.7675589,1
201834000000000.0,-105.038079,39.7258865,1
201829000000000.0,-104.9092781,39.7408102,1
201832000000000.0,-104.9891796,39.722541,1
20187000000000.0,-105.0371002,39.7071956,1
20186800000000.0,-104.9067815,39.6996401,1
20185200000000.0,-105.0486225,39.6973545,1
201834000000000.0,-104.7968198,39.7881822,1
201844000000000.0,-105.0571595,39.6786558,1
2018230000000000.0,-105.0186276,39.732205,1
2018170000000000.0,-105.0018629,39.691181,1
2018170000000000.0,-105.0193118,39.758436,1
2018420000000000.0,-104.9195563,39.6744797,1
2018420000000000.0,-104.9897807,39.7440144,1
2018420000000000.0,-104.8753019,39.6747498,1
2018230000000000.0,-104.8947281,39.7394268,1
2018230000000000.0,-104.9895908,39.7192842,1
2018420000000000.0,-105.0203697,39.6822945,1
20184100000000.0,-104.945144,39.6805854,1
2018420000000000.0,-104.9152659,39.7020545,1
2018240000000000.0,-105.0469495,39.7203564,1
2018230000000000.0,-104.9681206,39.73737929999999,1
20183700000000.0,-104.9082107,39.6966247,1
2018230000000000.0,-105.0288544,39.6711718,1
2018240000000000.0,-104.8145729,39.7758179,1
2018140000000000.0,-104.8269788,39.7921524,1
2018250000000000.0,-105.0664852,39.6666468,1
2018250000000000.0,-104.99832109999998,39.7298114,1
2018130000000000.0,-105.0013302,39.75414179999999,1
2018230000000000.0,-104.9582716,39.7377571,1
2018230000000000.0,-104.9873203,39.75318660000001,1
2018250000000000.0,-105.0328131,39.7115628,1
2018420000000000.0,-105.0371353,39.7379675,1
2018420000000000.0,-105.0439355,39.68307460000001,1
2018230000000000.0,-104.8855429,39.7386352,1
2018230000000000.0,-104.94077659999998,39.68604439999999,1
2018230000000000.0,-104.9763762,39.7384678,1
201834000000000.0,-104.7979576,39.7854355,1
2018230000000000.0,-104.8354667,39.7939685,1
2018240000000000.0,-104.947835,39.768933200000006,1
2018340000000000.0,-104.9691428,39.7319867,1
2018340000000000.0,-104.90447759999998,39.7814131,1
201828000000000.0,-105.0251048,39.7202675,1
2018230000000000.0,-104.9729782,39.7662071,1
201832000000000.0,-105.02660520000002,39.7091743,1
2018230000000000.0,-105.0488317,39.7200891,1
2.01895e+16,-104.9298084,39.7419492,1
201843000000000.0,-104.9897243,39.7654519,1
201842000000000.0,-104.9722616,39.6785057,1
201844000000000.0,-104.9497983,39.7177733,1
201844000000000.0,-104.9922893,39.7187495,1
201843000000000.0,-104.9610344,39.7835688,1
201882000000000.0,-104.989902,39.7503208,1
2018440000000000.0,-104.96916609999998,39.7411313,1
2018310000000000.0,-104.8581776,39.7695931,1
2018440000000000.0,-105.0251541,39.6919801,1
2018440000000000.0,-105.0061601,39.7450644,1
201880000000000.0,-105.02502920000002,39.72514,1
201879000000000.0,-104.97248590000002,39.7422691,1
2018250000000000.0,-105.0238825,39.6767028,1
2018310000000000.0,-104.9149603,39.6675222,1
201884000000000.0,-104.975437,39.7385322,1
2018250000000000.0,-104.8657942,39.7570089,1
2018310000000000.0,-105.0365306,39.729927,1
2018250000000000.0,-104.9753075,39.7572708,1
2018250000000000.0,-104.9803718,39.7348013,1
2018310000000000.0,-105.0497672,39.7648787,1
2018250000000000.0,-104.9871379,39.6983735,1
2018250000000000.0,-105.0235261,39.7574841,1
2018310000000000.0,-104.9503729,39.7683,1
2018310000000000.0,-104.9798602,39.7491294,1
2018250000000000.0,-105.0295088,39.7373223,1
2018250000000000.0,-105.0499975,39.75837620000001,1
201882000000000.0,-105.03297,39.7707595,1
2018310000000000.0,-104.9573257,39.7607361,1
2018250000000000.0,-104.7863786,39.7983839,1
2018250000000000.0,-104.9204612,39.6530897,1
2018250000000000.0,-105.0431543,39.6797223,1
2018310000000000.0,-104.9041215,39.7404246,1
2018430000000000.0,-104.905765,39.6589298,1
2018440000000000.0,-104.9713622,39.7701091,1
2018220000000000.0,-105.0205207,39.7345765,1
2018220000000000.0,-105.0223473,39.7571718,1
2018220000000000.0,-104.9606662,39.7680813,1
2018430000000000.0,-105.0435097,39.7064739,1
2018440000000000.0,-105.0244503,39.7093194,1
2018440000000000.0,-105.0532261,39.7367586,1
2018250000000000.0,-105.0523804,39.75840170000001,1
2018430000000000.0,-104.9873017,39.7401658,1
2018440000000000.0,-105.0512774,39.74067150000001,1
2018440000000000.0,-105.00667479999998,39.7613816,1
2018430000000000.0,-104.938264,39.6874298,1
2018210000000000.0,-104.9737137,39.710874,1
2018210000000000.0,-105.0256636,39.7685396,1
2018210000000000.0,-105.0393134,39.7539205,1
2018210000000000.0,-104.9571963,39.7195564,1
2018220000000000.0,-105.033572,39.6818754,1
2018210000000000.0,-105.0513712,39.7021062,1
2018210000000000.0,-105.033592,39.732872,1
2018210000000000.0,-104.9044406,39.72504710000001,1
2018260000000000.0,-104.9010628,39.73798770000001,1
2018420000000000.0,-104.9663019,39.7693725,1
201816000000000.0,-105.0335967,39.7252127,1
201815000000000.0,-104.9895603,39.7840611,1
2018460000000000.0,-104.9785021,39.7767982,1
201814000000000.0,-105.00166670000002,39.774856,1
2018260000000000.0,-104.8937265,39.74216420000001,1
2018460000000000.0,-104.9143175,39.653018,1
2018460000000000.0,-104.9655203,39.7813684,1
201813000000000.0,-104.9702662,39.7696677,1
2018260000000000.0,-105.0497852,39.6562753,1
2018250000000000.0,-104.9705593,39.7661963,1
2018460000000000.0,-104.9927487,39.7265097,1
2018460000000000.0,-104.9645325,39.7290284,1
2018460000000000.0,-104.9043446,39.7497542,1
201810000000000.0,-104.990075,39.7720035,1
201812000000000.0,-2.4e-06,1.2e-06,1
2018460000000000.0,-105.0245438,39.72751,1
2018460000000000.0,-105.0392383,39.7404602,1
201812000000000.0,-105.032485,39.7229297,1
2018460000000000.0,-105.036665,39.737040500000006,1
2018460000000000.0,-104.9240332,39.7328726,1
2018450000000000.0,-104.9172659,39.7034536,1
2018460000000000.0,-105.04456100000002,39.6956423,1
201811000000000.0,-104.9317282,39.7757938,1
2018460000000000.0,-105.0299002,39.7802595,1
201811000000000.0,-104.9423179,39.78363270000001,1
2018430000000000.0,-104.998269,39.7211883,1
201839000000000.0,-104.9439922,39.729117,1
201811000000000.0,-104.9584401,39.77395410000001,1
2018430000000000.0,-104.9405044,39.6822984,1
201838000000000.0,-105.0152061,39.72206920000001,1
2018140000000000.0,-104.96688020000002,39.764431,1
201814000000000.0,-105.0192261,39.6967494,1
201815000000000.0,-104.9733956,39.7111087,1
201814000000000.0,-104.7697804,39.7982986,1
201811000000000.0,-105.02478,39.7871129,1
2018430000000000.0,-105.00513329999998,39.79028510000001,1
201813000000000.0,-104.93361740000002,39.7590624,1
201814000000000.0,-104.9922966,39.7383783,1
2018430000000000.0,-104.9661988,39.7693693,1
201814000000000.0,-104.9773163,39.7392516,1
2018210000000000.0,-105.0287152,39.7368964,1
2018140000000000.0,-104.8981578,39.6965352,1
201810000000000.0,-104.9784152,39.6885454,1
2018210000000000.0,-104.9878259,39.689330700000006,1
2018210000000000.0,-104.9936575,39.7532909,1
2018210000000000.0,-104.9335482,39.7398946,1
2018210000000000.0,-104.9033773,39.69456320000001,1
2018220000000000.0,-104.8096745,39.7891093,1
2018260000000000.0,-104.9298416,39.6788128,1
2018260000000000.0,-104.9789938,39.74798070000001,1
2018320000000000.0,-104.9908029,39.7418364,1
2018110000000000.0,-105.0098859,39.7747341,1
2018320000000000.0,-104.9405797,39.7374932,1
2018180000000000.0,-105.0412386,39.70211920000001,1
2018180000000000.0,-105.0205321,39.7355099,1
201877000000000.0,-105.004106,39.7760468,1
201877000000000.0,-105.0576115,39.675698,1
2018260000000000.0,-104.8857318,39.7402065,1
2018180000000000.0,-104.856359,39.7568836,1
2018180000000000.0,-104.9324134,39.7641188,1
201890000000000.0,-104.9440847,39.7788973,1
2018320000000000.0,-105.0308575,39.7127081,1
2018110000000000.0,-104.9574735,39.67636020000001,1
201891000000000.0,-104.9391469,39.73613020000001,1
2018180000000000.0,-104.9915199,39.7483924,1
2018180000000000.0,-104.9802538,39.7238499,1
2018180000000000.0,-104.8701468,39.6529845,1
2018320000000000.0,-104.9697258,39.7719822,1
2018320000000000.0,-104.9708848,39.7532292,1
201890000000000.0,-104.9650116,39.7711017,1
201894000000000.0,-104.9753157,39.7395392,1
2018220000000000.0,-104.8767087,39.6539447,1
2018320000000000.0,-105.0097998,39.69648529999999,1
2018110000000000.0,-105.0215884,39.7156658,1
2018320000000000.0,-104.989833,39.7255856,1
2018320000000000.0,-104.9675822,39.6766755,1
2018110000000000.0,-104.9918816,39.7421567,1
2018110000000000.0,-105.008765,39.6894777,1
2018320000000000.0,-104.9881357,39.7277278,1
2018320000000000.0,-104.967572,39.6784846,1
201894000000000.0,-105.0207603,39.7093922,1
2018260000000000.0,-105.0193889,39.7689808,1
201876000000000.0,-104.985927,39.6749671,1
201895000000000.0,-104.9813175,39.7362577,1
2018200000000000.0,-105.0242874,39.68616760000001,1
2018390000000000.0,-104.9436364,39.739907,1
2018200000000000.0,-105.04438059999998,39.7157618,1
2.0185e+16,-105.0180791,39.6666203,1
2018320000000000.0,-104.8060573,39.7738381,1
2018200000000000.0,-105.0222465,39.6894948,1
2018200000000000.0,-104.9748059,39.7582321,1
2018200000000000.0,-104.982741,39.7775581,1
2018210000000000.0,-105.0238567,39.7004195,1
2018200000000000.0,-105.0405349,39.7189479,1
2018400000000000.0,-104.9780855,39.7476967,1
2018190000000000.0,-105.0284285,39.7388059,1
2018200000000000.0,-105.0422084,39.6575199,1
2018200000000000.0,-105.0452271,39.6822423,1
2018200000000000.0,-105.036974,39.7548639,1
2018390000000000.0,-105.0393853,39.7402741,1
201855000000000.0,-104.8869217,39.752561,1
2018410000000000.0,-104.86965659999998,39.6723861,1
2018410000000000.0,-105.0039915,39.73289920000001,1
2018200000000000.0,-105.0173378,39.775473100000006,1
2018120000000000.0,-105.0106906,39.7430436,1
2018120000000000.0,-104.9801955,39.7489881,1
201868000000000.0,-105.0489693,39.6881838,1
201869000000000.0,-104.9123867,39.7021061,1
2018210000000000.0,-105.0124293,39.740009,1
2018120000000000.0,-104.9103241,39.7673842,1
2018410000000000.0,-104.8648864,39.7779147,1
2.0155e+16,-105.0382662,39.711491,1
2018190000000000.0,-105.0357321,39.7404574,1
201870000000000.0,-105.03553290000002,39.68944920000001,1
2018400000000000.0,-104.9415995,39.696497,1
201870000000000.0,-104.8902049,39.7598695,1
201868000000000.0,-105.0454882,39.6880029,1
2018200000000000.0,-104.9952232,39.7719626,1
2018170000000000.0,-104.904117,39.6928292,1
2018190000000000.0,-104.9786821,39.7320266,1
201869000000000.0,-104.8297061,39.7901474,1
2018200000000000.0,-104.88772759999998,39.7071058,1
2018200000000000.0,-105.0514666,39.7172111,1
2018400000000000.0,-104.8469399,39.7768008,1
2018190000000000.0,-105.0529082,39.7007394,1
2018160000000000.0,-104.9034564,39.7437842,1
