OFFENSE_CODE,OFFENSE_CATEGORY_ID,GEO_LON,GEO_LAT
5213,1,-104.9238814,39.76347620000001
5213,1,-105.03887420000001,39.7092889
5213,1,-105.0241519,39.705625700000006
5213,1,-104.99192839999999,39.7533658
5213,1,-104.90757590000001,39.701521899999996
5213,1,-104.9478605,39.7697624
5213,1,-104.98725309999999,39.6879638
5213,1,-104.9035935,39.676651
5213,1,-104.89080990000002,39.7418279
5213,1,-105.0112162,39.7717198
5213,1,-104.9704973,39.7682769
5213,1,-104.99480390000001,39.747204100000005
5213,1,-104.9882243,39.7375179
5213,1,-105.03868680000001,39.7259081
5213,1,-104.92863729999999,39.7630354
5213,1,-105.0488318,39.700180200000005
5213,1,-104.8887503,39.7398543
5213,1,-104.9656226,39.7712115
5213,1,-104.796772,39.793307299999995
5213,1,-105.02547870000001,39.7170213
5213,1,-104.9361642,39.738276500000005
5213,1,-104.94123590000002,39.6778902
5213,1,-105.04340719999999,39.698737200000004
5213,1,-105.0491652,39.7024903
5213,1,-104.92369879999998,39.7705443
5213,1,-105.02597420000001,39.7210369
5213,1,-104.8318524,39.7807599
5213,1,-104.83604059999999,39.7889864
5213,1,-104.98260090000001,39.7825593
5213,1,-104.8847409,39.7428972
5213,1,-105.01614620000001,39.7728603
5213,1,-105.0366447,39.7390362
5213,1,-105.03333529999999,39.739402
5213,1,-104.96999129999999,39.752862799999996
5213,1,-105.030258,39.70829129999999
5213,1,-104.89372549999999,39.739396899999996
5213,1,-104.88862890000001,39.663226200000004
5213,1,-104.9582315,39.760894
5213,1,-105.04478,39.7259785
5213,1,-104.9967605,39.7302687
5213,1,-104.9302633,39.687265000000004
5213,1,-104.9386594,39.753057899999995
5213,1,-104.73460759999999,39.7835748
5213,1,-105.0357126,39.755759399999995
5213,1,-104.98637360000001,39.7663844
5213,1,-104.88582109999999,39.74015479999999
5213,1,-105.0236017,39.65736079999999
5213,1,-105.00327949999999,39.737044299999994
5213,1,-104.97865209999999,39.740841499999995
5213,1,-104.7996662,39.783952299999996
5213,1,-104.9485047,39.7647554
5213,1,-105.02958100000001,39.703767
5213,1,-105.02971940000002,39.703792299999996
5213,1,-104.96680400000001,39.7646255
5213,1,-104.9305771,39.76333029999999
5213,1,-104.9305771,39.76333029999999
5213,1,-104.9963173,39.729105600000004
5213,1,-105.0520447,39.70572429999999
5213,1,-105.03452659999998,39.697052500000005
5213,1,-104.94095149999998,39.756873799999994
5213,1,-104.8951969,39.7464955
5213,1,-105.03399840000002,39.7198775
5213,1,-104.8403448,39.793694
5213,1,-104.86770870000001,39.7600637
5213,1,-104.83986800000001,39.7827323
5213,1,-104.97832360000001,39.7625386
5213,1,-105.0488318,39.700180200000005
5213,1,-105.0415787,39.783882500000004
5213,1,-104.81295290000001,39.775577899999995
5213,1,-104.8470205,39.791071
5213,1,-105.0360855,39.7112244
5213,1,-105.02540400000001,39.701263
5213,1,-105.00047020000001,39.7505446
5213,1,-104.88496470000001,39.741306099999996
5213,1,-104.92679340000001,39.767542399999996
5213,1,-104.977153,39.788819000000004
5213,1,-104.81708370000001,39.7868849
5213,1,-104.9847716,39.7360588
5213,1,-104.99192839999999,39.7533658
5213,1,-105.0035338,39.7322549
5213,1,-105.0045758,39.7392789
5213,1,-104.74246629999999,39.775153700000004
5213,1,-105.0426273,39.7104374
5213,1,-104.914956,39.697880100000006
5213,1,-104.92159790000001,39.677636
5213,1,-104.8375041,39.7843661
5213,1,-104.9668455,39.7685295
5213,1,-105.0333905,39.7091877
5213,1,-104.83836219999999,39.7899603
5213,1,-105.05168770000002,39.7109747
5213,1,-105.0304001,39.724758
5213,1,-104.95330179999999,39.7658731
5213,1,-104.99962859999998,39.7513646
5213,1,-104.9883656,39.754698299999994
5213,1,-105.04757990000002,39.704186299999996
5213,1,-104.8521902,39.6591244
5213,1,-105.02457179999999,39.7186593
5213,1,-104.96895900000001,39.7496956
5213,1,-104.9196588,39.7647924
5213,1,-105.0177379,39.7002545
5213,1,-104.97044939999999,39.749655700000005
5213,1,-104.9883656,39.754698299999994
5213,1,-104.9173515,39.7646217
5213,1,-104.96454820000001,39.7656283
5213,1,-105.0047662,39.7611594
5213,1,-104.97176340000001,39.73764
5213,1,-105.03947079999999,39.7066723
5213,1,-105.03601110000001,39.7375183
5213,1,-105.02515190000001,39.7380049
5213,1,-104.9561529,39.7670256
5213,1,-104.88670359999999,39.7388636
5213,1,-105.05534320000001,39.655220299999996
5213,1,-104.9582636,39.7668706
5213,1,-104.9548753,39.7410138
5213,1,-105.03041100000002,39.727915100000004
5213,1,-104.94783500000001,39.768933200000006
5213,1,-104.91988799999999,39.6996918
5213,1,-105.0056508,39.738105700000006
5213,1,-105.0248072,39.7117284
5213,1,-104.82258309999999,39.7900188
5213,1,-104.8878475,39.7418427
5213,1,-104.95387590000001,39.767522899999996
5213,1,-104.97052109999998,39.7542982
5213,1,-104.94458770000001,39.765714200000005
5213,1,-104.8017269,39.781048999999996
5213,1,-104.9302284,39.7585272
5213,1,-104.97000530000001,39.7580734
5213,1,-104.9378696,39.77393729999999
5213,1,-104.82186180000001,39.7810844
5213,1,-104.9017381,39.7330304
5213,1,-104.9322705,39.7655045
5213,1,-104.952913,39.7641857
5213,1,-104.88785759999999,39.733760700000005
5213,1,-105.025977,39.7216738
5213,1,-104.96560600000001,39.7682658
5213,1,-104.88784620000001,39.7395559
5213,1,-104.96589809999999,39.7826878
5213,1,-104.87812530000001,39.7237826
5213,1,-105.0524226,39.6977424
5213,1,-104.95833770000002,39.766489299999996
5213,1,-104.8301405,39.7863944
5213,1,-104.98931470000001,39.751353200000004
5213,1,-104.770958,39.8021026
5213,1,-105.04514640000002,39.7007316
5213,1,-105.044731,39.700115000000004
5213,1,-104.9464886,39.767353899999996
5213,1,-104.9017818,39.7341562
5213,1,-105.0364679,39.725427200000006
5213,1,-104.95030770000001,39.756198600000005
5213,1,-104.8339218,39.7973831
5213,1,-105.0386438,39.7254221
5213,1,-104.81941379999999,39.786214799999996
5213,1,-105.03990060000001,39.6964065
5213,1,-105.0091553,39.7058249
5213,1,-104.9701723,39.7491465
5213,1,-104.9613308,39.7653858
5213,1,-104.8453343,39.7761467
5213,1,-104.9347398,39.693968700000006
5213,1,-105.0422291,39.7066364
5213,1,-105.0277155,39.7047506
5213,1,-104.9712365,39.7603602
5213,1,-105.0478283,39.731823999999996
5213,1,-104.95699909999999,39.7647839
5213,1,-104.94468729999998,39.7652617
5213,1,-104.88582109999999,39.74015479999999
5213,1,-104.8275851,39.793492799999996
5213,1,-105.019228,39.698553000000004
5213,1,-104.82468940000001,39.7878402
5213,1,-104.9999509,39.753054299999995
5213,1,-104.9883004,39.741702000000004
5213,1,-104.96438020000001,39.7708572
5213,1,-105.0364846,39.636270399999994
5213,1,-104.93401580000001,39.6876729
5213,1,-105.035044,39.7096115
5213,1,-104.8919949,39.7388554
5213,1,-104.88555990000002,39.7330404
5213,1,-105.04342350000002,39.708260700000004
5213,1,-104.821383,39.7871678
5213,1,-104.8932078,39.7392268
5213,1,-105.03264890000001,39.6572324
5213,1,-104.8331634,39.7970494
5213,1,-104.91740619999999,39.765316600000006
5213,1,-104.93148059999999,39.7655336
5213,1,-105.00835179999999,39.705341100000005
5213,1,-105.036358,39.721089299999996
5213,1,-2.4e-06,1.2e-06
5213,1,-105.03587900000001,39.7247084
5213,1,-104.91248229999998,39.7683695
5213,1,-104.95941529999999,39.755455600000005
5213,1,-105.0380606,39.7292192
5213,1,-105.04885159999998,39.7313695
5213,1,-105.04142390000001,39.7335864
5213,1,-105.0413292,39.732839299999995
5213,1,-104.9290791,39.760325200000004
5213,1,-105.0309125,39.7278815
5213,1,-104.9511533,39.774032899999995
5213,1,-104.9885321,39.7518687
5213,1,-104.8972614,39.739667600000004
5213,1,-105.03398870000001,39.713310799999995
5213,1,-104.9874154,39.7338549
5213,1,-104.8181405,39.7931008
5213,1,-104.8209114,39.7950714
5213,1,-104.9859979,39.7128281
5213,1,-104.9693374,39.766893599999996
5213,1,-104.9634523,39.7582331
5213,1,-104.9385628,39.6634012
5213,1,-104.94143999999999,39.7026979
5213,1,-104.91166820000001,39.703442200000005
5213,1,-104.96937109999999,39.743169200000004
5213,1,-104.88970520000001,39.7404523
5213,1,-104.8380068,39.7978289
5213,1,-105.03871570000001,39.697184299999996
5213,1,-105.03451799999999,39.74818870000001
5213,1,-105.02001409999998,39.678180499999996
5213,1,-104.8247374,39.793567100000004
5213,1,-105.0036162,39.7397031
5213,1,-105.04005090000001,39.717935700000005
5213,1,-104.98211059999998,39.7526065
5213,1,-104.76234129999999,39.779790399999996
5213,1,-105.0355541,39.776993100000006
5213,1,-104.8358883,39.7956729
5213,1,-105.0510551,39.7093004
5213,1,-104.9240317,39.7637926
5213,1,-104.82773490000001,39.781590200000004
5213,1,-105.03314499999999,39.6942715
5213,1,-105.0254814,39.7171586
5213,1,-105.00680320000001,39.6910453
5213,1,-104.89085120000001,39.7432117
5213,1,-104.96564550000001,39.739745500000005
5213,1,-105.02805729999999,39.6571097
5213,1,-104.89130559999998,39.7404331
5213,1,-105.0284156,39.7015908
5213,1,-104.9915797,39.6964876
5213,1,-104.7996125,39.7779316
5213,1,-104.9883591,39.746325299999995
5213,1,-104.89620719999999,39.7344819
5213,1,-104.92731570000001,39.7689368
5213,1,-105.0454267,39.72822120000001
5213,1,-104.9901669,39.7329554
5213,1,-105.003771,39.7781455
5213,1,-105.0510667,39.679157000000004
5213,1,-105.04055120000001,39.698004100000006
5213,1,-104.9663939,39.7596191
5213,1,-104.9452774,39.7738571
5213,1,-104.8318651,39.791749200000005
5213,1,-104.95398899999999,39.7584751
5213,1,-105.0413327,39.733399299999995
5213,1,-105.0347386,39.6623992
5213,1,-104.93489709999999,39.677958700000005
5213,1,-105.04736129999999,39.775532
5213,1,-104.989801,39.754427299999996
5213,1,-105.02858229999998,39.6693698
5213,1,-104.9867285,39.7412312
5213,1,-104.9870284,39.73232410000001
5213,1,-105.03210829999999,39.7292945
5213,1,-104.8171464,39.7822705
5213,1,-104.9901862,39.7557412
5213,1,-104.9609794,39.765746500000006
5213,1,-104.9625517,39.7675985
5213,1,-104.8414814,39.7867329
5213,1,-105.02515190000001,39.7380049
5213,1,-105.02467620000002,39.7127025
5213,1,-104.9020697,39.6378183
5213,1,-105.0508352,39.7231083
5213,1,-104.8723803,39.667741799999995
5213,1,-105.02464440000001,39.6985119
5213,1,-104.97633119999999,39.76783629999999
5213,1,-104.896381,39.7419747
5213,1,-104.90795890000001,39.695720200000004
5213,1,-104.84772009999999,39.7724895
5213,1,-104.84703590000001,39.7710857
5213,1,-104.97355859999999,39.7647081
5213,1,-105.0323027,39.7694693
5213,1,-105.03329209999998,39.7293157
5213,1,-104.841833,39.78566420000001
5213,1,-104.8078594,39.7880554
5213,1,-104.93959029999999,39.6766359
5213,1,-104.9870284,39.73232410000001
5213,1,-105.02327209999999,39.763443
5213,1,-104.8781759,39.700832
5213,1,-105.0207365,39.73369879999999
5213,1,-104.9524154,39.7632143
5213,1,-105.0469987,39.7099766
5213,1,-105.0028268,39.733693200000005
5213,1,-104.8913783,39.7398378
5213,1,-104.796255,39.7955334
5213,1,-104.89579479999999,39.7419058
5213,1,-104.94017340000002,39.764781899999996
5213,1,-104.9087317,39.771027399999994
5213,1,-105.046001,39.7109144
5213,1,-104.94851729999999,39.7929956
5213,1,-104.9199828,39.6757502
5213,1,-104.9975996,39.7362213
5213,1,-104.94055259999999,39.682938299999996
5213,1,-104.9887544,39.7345525
5213,1,-105.0038871,39.6948737
5213,1,-104.74198359999998,39.7773468
5213,1,-105.0422308,39.6965804
5213,1,-105.0299291,39.659763700000006
5213,1,-105.01086799999999,39.6972118
5213,1,-104.8112559,39.7922262
5213,1,-104.80082409999999,39.7891532
5213,1,-104.7996662,39.7839495
5213,1,-104.989801,39.754427299999996
5213,1,-104.8255444,39.7740529
5213,1,-104.96806480000001,39.751767
5213,1,-104.97327040000002,39.757610299999996
5213,1,-104.9231862,39.763656700000006
5213,1,-105.0175722,39.6773167
5213,1,-104.9404375,39.7361528
5213,1,-104.9625506,39.7668134
5213,1,-104.896381,39.7419747
5213,1,-104.98098429999999,39.739956899999996
5213,1,-104.97971310000001,39.785731
5213,1,-105.0067861,39.6788066
5213,1,-104.96681409999998,39.7464602
5213,1,-104.83478570000001,39.7776057
5213,1,-104.92394250000001,39.764698100000004
5213,1,-105.04899329999999,39.7270352
5213,1,-104.9250321,39.6830199
5213,1,-104.95585619999999,39.7662885
5213,1,-104.8296441,39.792167600000006
5213,1,-104.95564240000002,39.7658839
5213,1,-105.0254814,39.7171586
5213,1,-104.9365105,39.6863123
5213,1,-104.96807820000001,39.7635936
5213,1,-105.00423880000001,39.7562679
5213,1,-104.9647243,39.76073710000001
5213,1,-104.9489997,39.764230600000005
5213,1,-105.03510179999999,39.7094772
5213,1,-104.9873644,39.6946189
5213,1,-104.90612790000002,39.7676239
5213,1,-104.91607409999999,39.7646703
5213,1,-105.03523340000001,39.71267329999999
5213,1,-104.97689209999999,39.757975099999996
5213,1,-104.9712283,39.7671107
5213,1,-105.00742140000001,39.7421981
5213,1,-104.9870284,39.73232410000001
5213,1,-104.9313987,39.7585191
5213,1,-105.02703570000001,39.709112899999994
5213,1,-105.02703570000001,39.709112899999994
5213,1,-105.0277473,39.70002879999999
5213,1,-105.011052,39.6840653
5213,1,-104.91606909999999,39.763984
5213,1,-104.9705398,39.759355
5213,1,-105.0006646,39.7382329
5213,1,-105.04089509999999,39.714965899999996
5213,1,-104.9594289,39.764762100000006
5213,1,-104.9366646,39.7600927
5213,1,-104.89871809999998,39.7510158
5213,1,-104.98588190000001,39.7640708
5213,1,-104.97803909999999,39.7501096
5213,1,-104.9712325,39.7538155
5213,1,-104.9502736,39.7664465
5213,1,-104.98952390000001,39.7411912
5213,1,-104.7571495,39.7721204
5213,1,-104.93842350000001,39.76609129999999
5213,1,-104.7588713,39.7765099
5213,1,-104.813146,39.777297499999996
5213,1,-104.9717692,39.7533869
5213,1,-104.9646271,39.7646211
5213,1,-104.823142,39.785574700000005
5213,1,-104.8127204,39.7767927
5213,1,-104.94584440000001,39.770990999999995
5213,1,-104.9665605,39.753152
5213,1,-104.9933483,39.7458692
5213,1,-105.0063673,39.697939700000006
5213,1,-104.9754351,39.7596982
5213,1,-104.9780703,39.762161400000004
5213,1,-105.00170849999999,39.70641679999999
5213,1,-104.82187090000001,39.7801373
5213,1,-104.9475406,39.772893200000006
5213,1,-104.98211059999998,39.752603799999996
5213,1,-104.97479709999999,39.766997700000005
5213,1,-105.01019070000001,39.7779527
5213,1,-104.9491863,39.754969
5213,1,-104.9315896,39.7639282
5213,1,-104.8948554,39.735792700000005
5213,1,-104.9487466,39.787366299999995
5213,1,-104.86167859999999,39.658201700000006
5213,1,-104.97054409999998,39.7601924
5213,1,-104.84464059999999,39.7822346
5213,1,-104.96133490000001,39.7592968
5213,1,-104.94201140000001,39.77252670000001
5213,1,-104.97925959999999,39.7538595
5213,1,-105.0064485,39.6934679
5213,1,-104.89042179999998,39.7410627
5213,1,-105.01468929999999,39.7839148
5213,1,-104.89487290000001,39.7403609
5213,1,-104.9066604,39.7648237
5213,1,-104.99216740000001,39.744919700000004
5213,1,-105.012754,39.690194399999996
5213,1,-104.8667037,39.6988463
5213,1,-105.0240341,39.697320700000006
5213,1,-105.02832749999999,39.780264100000004
5213,1,-104.96595500000001,39.7607399
5213,1,-104.98266140000001,39.7333921
5213,1,-105.05305449999999,39.643165
5213,1,-104.9548764,39.761919
5213,1,-104.87498570000001,39.7062756
5213,1,-104.9486273,39.7663482
5213,1,-105.0386837,39.7285408
5213,1,-104.9741619,39.7587261
5213,1,-105.0149277,39.6862281
5213,1,-104.9922245,39.7380184
5213,1,-104.9730966,39.7400317
5213,1,-105.0419064,39.7043428
5213,1,-104.9907274,39.7541979
5213,1,-105.04599679999998,39.719251799999995
5213,1,-104.9696686,39.7626097
5213,1,-104.8846547,39.7474539
5213,1,-104.97185230000001,39.7683324
5213,1,-104.97051370000001,39.767522
5213,1,-104.89288700000002,39.73562879999999
5213,1,-104.89620719999999,39.7344819
5213,1,-105.0532682,39.678232
5213,1,-105.03698270000001,39.738471999999994
5213,1,-105.0253774,39.7172927
5213,1,-105.04301740000001,39.6718344
5213,1,-105.00974599999999,39.695549
5213,1,-104.94187990000002,39.694755
5213,1,-104.95572220000001,39.7633971
5213,1,-105.02600430000001,39.7023636
5213,1,-104.96010090000001,39.76341179999999
5213,1,-104.9687571,39.759918
5213,1,-104.88847790000001,39.7433696
5213,1,-104.98040859999999,39.7399022
5213,1,-104.9409551,39.7568711
5213,1,-104.9819499,39.782053999999995
5213,1,-104.97049679999999,39.7683455
5213,1,-105.0275649,39.7165685
5213,1,-104.90926670000002,39.7349847
5213,1,-104.890249,39.7388491
5213,1,-104.9744781,39.7526056
5213,1,-104.92155109999999,39.6764195
5213,1,-105.01914779999998,39.710258700000004
5213,1,-104.83979690000001,39.7793195
5213,1,-105.0368929,39.7375328
5213,1,-104.9963906,39.727313200000005
5213,1,-104.9665672,39.764432299999996
5213,1,-104.95726270000002,39.755088799999996
5213,1,-104.9797837,39.752250399999994
5213,1,-104.94434440000002,39.7690294
5213,1,-104.96946340000001,39.7290864
5213,1,-104.9523465,39.7410789
5213,1,-104.96586599999999,39.7663563
5213,1,-104.97809769999999,39.7551309
5213,1,-104.933654,39.7294328
5213,1,-105.01247140000001,39.702744700000004
5213,1,-104.99480390000001,39.747204100000005
5213,1,-105.02569070000001,39.6819894
5213,1,-104.96633359999998,39.741382
5213,1,-104.92229209999998,39.7638088
5213,1,-104.9162773,39.755642200000004
5213,1,-104.8042942,39.777984000000004
5213,1,-104.96454820000001,39.7656283
5213,1,-104.9594372,39.7673756
5213,1,-104.95795430000001,39.7631631
5213,1,-104.81753559999999,39.7766505
5213,1,-105.0306424,39.694385100000005
5213,1,-104.92471689999999,39.7622284
5213,1,-105.012377,39.7874273
5213,1,-105.0012621,39.7337222
5213,1,-104.90217450000002,39.7410626
5213,1,-105.0438436,39.653474100000004
5213,1,-104.94368929999999,39.7682027
5213,1,-105.0263244,39.7133845
5213,1,-105.0312263,39.713376600000004
5213,1,-105.0417256,39.698288700000006
5213,1,-105.02407290000001,39.6863506
5213,1,-105.04808909999998,39.7034827
5213,1,-104.8940274,39.745622
5213,1,-105.03009409999999,39.6955991
5213,1,-105.0000186,39.7530381
5213,1,-104.9896054,39.7417104
5213,1,-104.9880607,39.741895899999996
5213,1,-104.9251861,39.7635622
5213,1,-104.9462632,39.765713899999994
5213,1,-104.98708729999998,39.725235999999995
5213,1,-104.9631267,39.7394293
5213,1,-104.90936799999999,39.7356248
5213,1,-104.8219109,39.794028499999996
5213,1,-104.7968613,39.7957539
5213,1,-104.7693232,39.791635799999995
5213,1,-104.8869557,39.7332124
5213,1,-104.9882243,39.7375179
5213,1,-104.93023219999999,39.761566200000004
5213,1,-105.04179170000002,39.7050451
5213,1,-104.95276319999999,39.740540100000004
5213,1,-105.00111310000001,39.7396624
5213,1,-104.95695959999999,39.7584092
5213,1,-104.88851480000001,39.7366906
5213,1,-105.0367648,39.7305346
5213,1,-104.9149118,39.759014799999996
5213,1,-104.98247079999999,39.7804284
5213,1,-105.02187009999999,39.7045815
5213,1,-104.9789169,39.755455700000006
5213,1,-105.05059479999998,39.742318700000006
5213,1,-104.95696029999999,39.7202005
5213,1,-104.9238814,39.76347620000001
5213,1,-105.01355,39.707111499999996
5213,1,-104.99704080000001,39.737289600000004
5213,1,-104.9657564,39.7620595
5213,1,-105.04933840000001,39.7103864
5213,1,-104.9650633,39.762459899999996
5213,1,-104.96561399999999,39.76254470000001
5213,1,-104.8469479,39.770604799999994
5213,1,-105.01682120000001,39.7554445
5213,1,-104.8453459,39.783674299999994
5213,1,-105.0416024,39.689407200000005
5213,1,-105.02088590000001,39.7331586
5213,1,-105.0187156,39.669634499999994
5213,1,-105.0389831,39.7635824
5213,1,-105.0504491,39.7312054
5213,1,-104.9822,39.7819206
5213,1,-104.9228448,39.7640778
5213,1,-105.0244247,39.7230567
5213,1,-105.03674850000002,39.728170899999995
5213,1,-104.9890933,39.741719200000006
5213,1,-104.9030908,39.7457919
5213,1,-104.9028679,39.7419089
5213,1,-105.0213038,39.7875902
5213,1,-105.02515190000001,39.7380049
5213,1,-104.90784350000001,39.7687855
5213,1,-104.8290028,39.7807162
5213,1,-105.0369903,39.7287017
5213,1,-104.8980705,39.7506309
5213,1,-104.9606418,39.7670874
5213,1,-104.87200379999999,39.65303839999999
5213,1,-105.02428259999999,39.7890984
5213,1,-105.0459668,39.726076500000005
5213,1,-104.9566146,39.7671265
5213,1,-105.0298053,39.7058324
5213,1,-104.9680798,39.7586988
5213,1,-104.94419040000001,39.683458
5213,1,-104.97493590000002,39.7598689
5213,1,-104.9175841,39.76017279999999
5213,1,-104.9978212,39.731602
5213,1,-105.04127460000001,39.70149620000001
5213,1,-104.8464853,39.7694684
5213,1,-105.052765,39.6546175
5213,1,-104.99231609999998,39.737154
5213,1,-105.04836670000002,39.704521500000006
5213,1,-105.0333176,39.714796
5213,1,-105.02833170000001,39.7331119
5213,1,-105.09317140000002,39.6289443
5213,1,-105.0522767,39.7250739
5213,1,-105.04193059999999,39.7251412
5213,1,-105.04394270000002,39.6978196
5213,1,-105.0389128,39.7066646
5213,1,-104.98064620000001,39.756797600000006
5213,1,-105.0201108,39.6869028
5213,1,-104.9402074,39.757858500000005
5213,1,-104.8289645,39.7951203
5213,1,-105.04595320000001,39.733667100000005
5213,1,-105.0389497,39.7367447
5213,1,-105.0126676,39.706737200000006
5213,1,-104.9979741,39.7514674
5213,1,-105.02595179999999,39.7348648
5213,1,-105.0000753,39.667761299999995
5213,1,-105.05004479999998,39.7133046
5213,1,-104.8229293,39.782177600000004
5213,1,-104.8427813,39.787368799999996
5213,1,-104.81670720000001,39.793010100000004
5213,1,-105.02611409999999,39.70557879999999
5213,1,-105.01312720000001,39.72553610000001
5213,1,-105.0488344,39.720234600000005
5213,1,-104.97633119999999,39.76783629999999
5213,1,-104.8126116,39.7889782
5213,1,-104.94472250000001,39.758129700000005
5213,1,-104.9912342,39.750513299999994
5213,1,-104.9441064,39.6828509
5213,1,-105.01121499999999,39.7045322
5213,1,-105.01717450000001,39.6943333
5213,1,-104.8949034,39.7388841
5213,1,-104.992585,39.7191571
5213,1,-105.02515190000001,39.7380049
5213,1,-104.8447287,39.7929745
5213,1,-104.8351829,39.7799936
5213,1,-104.9789855,39.753883
5213,1,-104.81639659999999,39.7934778
5213,1,-104.7682423,39.7850652
5213,1,-105.0342166,39.70199829999999
5213,1,-105.0489864,39.6993463
5213,1,-105.02966359999999,39.7221883
5213,1,-105.0043337,39.7609489
5213,1,-104.8904273,39.7428829
5213,1,-104.9242887,39.767587799999994
5213,1,-104.93430729999999,39.7626126
5213,1,-104.8266512,39.7814303
5213,1,-104.95330520000002,39.760876700000004
5213,1,-104.9540226,39.7614758
5213,1,-104.90913390000001,39.7667797
5213,1,-105.06306229999998,39.6510049
5213,1,-104.81741690000001,39.774593599999996
5213,1,-104.9776095,39.754777399999995
5213,1,-104.92229209999998,39.7638088
5213,1,-105.0400175,39.7121897
5213,1,-104.9650574,39.767898200000005
5213,1,-104.9340412,39.7634047
5213,1,-104.9843019,39.767056200000006
5213,1,-104.931394,39.7669992
5213,1,-105.03329540000001,39.6967703
5213,1,-104.81741690000001,39.774593599999996
5213,1,-104.91763590000002,39.677718
5213,1,-105.0235337,39.7506073
5213,1,-105.02874009999998,39.738475
5213,1,-104.98743629999998,39.725638399999994
5213,1,-105.04608859999999,39.71054960000001
5213,1,-104.8365397,39.792272499999996
5213,1,-104.9428649,39.75734129999999
5213,1,-104.7984434,39.790583000000005
5213,1,-104.94017340000002,39.7647847
5213,1,-105.024534,39.6875165
5213,1,-104.9251936,39.7691598
5213,1,-105.05096509999998,39.7022611
5213,1,-105.04001550000001,39.7049009
5213,1,-104.8371363,39.7980464
5213,1,-105.1015364,39.6275976
5213,1,-105.04511000000001,39.710729799999996
