OFFENSE_CODE,GEO_LON,GEO_LAT,IS_CRIME,IS_TRAFFIC
2007,-105.0067354,39.6930985,1,0
2099,-104.9113378,39.7398707,1,0
2006,-105.0155488,39.7697392,1,0
2099,-104.86925,39.7061708,1,0
2099,-105.0472724,39.7110731,1,0
2099,-105.0340726,39.7204763,1,0
2005,-105.0248221,39.747837,1,0
2007,-105.0272004,39.7205422,1,0
2007,-104.9880559,39.7547354,1,0
2099,-104.9282676,39.6762081,1,0
2099,-104.9297129,39.75893920000001,1,0
2099,-104.9263698,39.7714907,1,0
2005,-105.0286655,39.6908412,1,0
2006,-104.9312955,39.72914420000001,1,0
2007,-104.9407035,39.7268805,1,0
2009,-104.962092,39.7816081,1,0
2007,-104.9568002,39.7679592,1,0
2005,-104.96311090000002,39.7572954,1,0
2099,-105.0315918,39.7139958,1,0
2005,-104.9214999,39.7059178,1,0
2005,-104.9317882,39.7398641,1,0
2099,-104.8379417,39.7873884,1,0
2099,-105.0010515,39.6863403,1,0
2007,-104.9185868,39.7567901,1,0
2007,-104.8535219,39.7760355,1,0
2006,-105.0377829,39.7594928,1,0
2007,-105.0106853,39.7427773,1,0
2007,-104.98759950000002,39.7656019,1,0
2099,-104.80275290000002,39.7962968,1,0
2007,-104.9398132,39.6780893,1,0
2006,-104.9058542,39.6370633,1,0
2007,-105.0128919,39.76096,1,0
2007,-104.8913783,39.7398378,1,0
2099,-104.98653600000002,39.7485849,1,0
2006,-105.0257093,39.75547520000001,1,0
2099,-105.0315603,39.6819854,1,0
2099,-104.9091583,39.7377212,1,0
2007,-105.0026407,39.7714643,1,0
2099,-104.9662564,39.7328302,1,0
2006,-104.7996662,39.7839495,1,0
2007,-104.81784559999998,39.7967091,1,0
2099,-104.9682691,39.7712592,1,0
2099,-104.9078283,39.7676379,1,0
2007,-105.03072140000002,39.7415658,1,0
2099,-104.9780505,39.7547875,1,0
2006,-104.9042805,39.7568723,1,0
2099,-105.0072105,39.6811145,1,0
2006,-105.0540993,39.6458375,1,0
2099,-105.0289348,39.680907,1,0
2007,-105.0033842,39.75339,1,0
2006,-104.8329864,39.7917089,1,0
2099,-105.0036553,39.6949936,1,0
2007,-105.037298,39.7726049,1,0
2006,-104.889209,39.746805,1,0
2005,-104.9969035,39.729163,1,0
2099,-105.0231853,39.7615704,1,0
2007,-104.9505878,39.7699344,1,0
2006,-105.0365334,39.7311267,1,0
2099,-105.0180718,39.7075254,1,0
2007,-104.9939481,39.74653060000001,1,0
2006,-105.00263259999998,39.7776191,1,0
2006,-104.8908138,39.74547370000001,1,0
2009,-105.0019652,39.7408602,1,0
2007,-104.9492297,39.791102,1,0
2006,-104.7388669,39.7927441,1,0
2006,-105.033363,39.7288246,1,0
2099,-105.0363044,39.7146678,1,0
2006,-104.9620889,39.7824756,1,0
2099,-105.0158919,39.7293223,1,0
2005,-104.931397,39.6802232,1,0
2007,-104.9544396,39.7796512,1,0
2007,-105.0325957,39.7367197,1,0
2099,-104.8865403,39.7339597,1,0
2006,-104.8573566,39.6592928,1,0
2006,-105.0190922,39.6665119,1,0
2006,-104.8173359,39.77706110000001,1,0
2099,-104.9920122,39.7550628,1,0
2099,-105.0059324,39.7269144,1,0
2006,-105.0383776,39.665384,1,0
2099,-105.032267,39.6607092,1,0
2005,-104.9011599,39.77035220000001,1,0
2005,-105.0527578,39.7243318,1,0
2099,-104.99235790000002,39.7245094,1,0
2007,-105.0369764,39.7264862,1,0
2099,-104.9688007,39.7893691,1,0
2099,-105.0224746,39.7833948,1,0
2005,-105.0254844,39.78607810000001,1,0
2099,-105.0307177,39.696408700000006,1,0
2099,-104.98075190000002,39.6916113,1,0
2099,-105.0438481,39.6948736,1,0
2099,-105.0089736,39.6952108,1,0
2099,-105.0395243,39.7066395,1,0
2006,-105.0512796,39.7431175,1,0
2006,-105.0492127,39.7338334,1,0
2006,-104.8885395,39.7330394,1,0
2006,-104.9537989,39.7865333,1,0
2005,-104.9390327,39.7735338,1,0
2007,-104.8303443,39.7941124,1,0
2005,-105.0009274,39.6758115,1,0
2007,-104.8589377,39.78723,1,0
2099,-104.8824555,39.648671,1,0
2007,-104.9587722,39.7687315,1,0
2006,-104.8912111,39.6267838,1,0
2007,-104.9874314,39.6966343,1,0
2006,-105.0067463,39.69711220000001,1,0
2007,-105.0218257,39.7131823,1,0
2099,-104.9835757,39.7903078,1,0
2006,-105.0216818,39.65869,1,0
2006,-104.8134509,39.7904848,1,0
2006,-104.9072595,39.6977482,1,0
2005,-104.9918407,39.6903831,1,0
2007,-105.0290728,39.7847858,1,0
2006,-104.9368794,39.6846229,1,0
2099,-105.0160408,39.7556664,1,0
2006,-105.0138311,39.6819354,1,0
2007,-104.9386109,39.7271341,1,0
2099,-105.0258431,39.7078206,1,0
2007,-104.9839408,39.7528095,1,0
2099,-104.8353228,39.7753741,1,0
2099,-105.026198,39.7079016,1,0
2006,-105.03374479999998,39.7088185,1,0
2099,-105.03539840000002,39.7237319,1,0
2007,-105.0342457,39.7495548,1,0
2099,-105.0051187,39.6930808,1,0
2099,-104.9603549,39.7844881,1,0
2007,-104.966283,39.7522256,1,0
2099,-104.9939813,39.7749495,1,0
2007,-104.8453511,39.7819722,1,0
2099,-104.9037709,39.7578279,1,0
2099,-105.0163325,39.7133795,1,0
2006,-104.9951588,39.6791389,1,0
2007,-104.9744497,39.7364716,1,0
2006,-104.90926670000002,39.67967210000001,1,0
2006,-104.9715168,39.7231686,1,0
2006,-104.9278389,39.6934878,1,0
2007,-104.9196245,39.7444333,1,0
2099,-104.9062705,39.7339868,1,0
2005,-104.908067,39.698499,1,0
2099,-104.9420307,39.7589241,1,0
2007,-104.8855065,39.73507160000001,1,0
2005,-104.9012551,39.7758624,1,0
2007,-105.0384697,39.73729470000001,1,0
2099,-104.9940975,39.7228725,1,0
2007,-105.0041062,39.7604346,1,0
2007,-104.9873873,39.7007219,1,0
2099,-105.025316,39.7305713,1,0
2005,-105.0338491,39.6562077,1,0
2099,-104.9792912,39.7831294,1,0
2099,-105.0278675,39.739737100000006,1,0
2006,-104.9638768,39.697589,1,0
2005,-104.8459966,39.7699928,1,0
2006,-105.0381992,39.7087098,1,0
2006,-104.9369934,39.6899055,1,0
2005,-104.97263,39.7287849,1,0
2006,-104.9625856,39.7464739,1,0
2006,-105.0397386,39.6896799,1,0
2006,-104.9611313,39.6834984,1,0
2006,-105.0690999,39.6509723,1,0
2006,-104.9705387,39.7590311,1,0
2099,-105.0076606,39.7628214,1,0
2099,-104.817592,39.79644129999999,1,0
2099,-104.8861528,39.7392341,1,0
2006,-104.9784761,39.7386912,1,0
2007,-105.0643025,39.65889960000001,1,0
2005,-105.0154018,39.7153523,1,0
2099,-104.7442722,39.780568,1,0
2099,-104.9447976,39.7769378,1,0
2007,-105.0381506,39.7366016,1,0
2006,-104.9353537,39.75060429999999,1,0
2006,-105.0295196,39.66733370000001,1,0
2099,-105.0644407,39.6543731,1,0
2007,-104.9231805,39.7652215,1,0
2099,-105.0206897,39.698924100000006,1,0
2007,-105.0258483,39.7033677,1,0
2006,-105.0194101,39.6792213,1,0
2007,-105.0455114,39.7140504,1,0
2007,-105.0428283,39.75487310000001,1,0
2005,-105.0115467,39.7840198,1,0
2006,-105.0320746,39.7396797,1,0
2099,-105.0438435,39.7360446,1,0
2009,-104.9594483,39.6847261,1,0
2005,-104.8920629,39.7404508,1,0
2005,-105.0185774,39.758164,1,0
2009,-104.9915374,39.7322531,1,0
2099,-104.8135071,39.7970984,1,0
2005,-104.9391677,39.68550689999999,1,0
2099,-104.999994,39.6961338,1,0
2099,-105.0428126,39.7152698,1,0
2099,-104.9852973,39.7535814,1,0
2007,-104.91662420000002,39.7396033,1,0
2099,-104.966097,39.7682515,1,0
2099,-105.010101,39.70475820000001,1,0
2007,-105.03404009999998,39.71466160000001,1,0
2099,-104.7495509,39.7787157,1,0
2099,-104.99852040000002,39.777522,1,0
2099,-104.9915059,39.7777912,1,0
2006,-105.0194078,39.761555,1,0
2007,-105.0501628,39.6987935,1,0
2005,-104.9310048,39.7088797,1,0
2099,-105.0507515,39.6878831,1,0
2006,-104.9254486,39.7571423,1,0
2007,-105.0054131,39.7798874,1,0
2007,-104.9825831,39.7676141,1,0
2099,-104.8138165,39.7923949,1,0
2007,-105.0269156,39.7042642,1,0
2099,-105.0188654,39.7333014,1,0
2099,-104.966872,39.7388479,1,0
2099,-105.0341096,39.6704707,1,0
2007,-105.02901570000002,39.6831338,1,0
2005,-104.89803390000002,39.7403936,1,0
2099,-104.9223235,39.740142,1,0
2099,-104.8321642,39.7872459,1,0
2006,-104.8423642,39.783287,1,0
2099,-104.9994515,39.6730351,1,0
2007,-104.9620117,39.7434021,1,0
2006,-104.8286855,39.7960137,1,0
2005,-104.9871927,39.7117956,1,0
2007,-105.0016703,39.750330100000006,1,0
2007,-105.006535,39.7539523,1,0
2099,-105.04572009999998,39.69610520000001,1,0
2099,-105.0257159,39.7613473,1,0
2099,-105.0513967,39.6764404,1,0
2007,-105.0429452,39.722754,1,0
2007,-104.9906534,39.7477298,1,0
2007,-105.0552208,39.65042370000001,1,0
2099,-105.0099879,39.72451829999999,1,0
2006,-105.0295428,39.7046838,1,0
2007,-105.0315903,39.71370200000001,1,0
2006,-104.8069064,39.786916,1,0
2005,-104.9910434,39.785624,1,0
2007,-105.0131518,39.6989289,1,0
2007,-104.9819834,39.74190220000001,1,0
2007,-104.959184,39.7254899,1,0
2099,-105.033344,39.7215248,1,0
2007,-104.9082143,39.7037873,1,0
2007,-104.9374773,39.6880519,1,0
2009,-104.8234222,39.7912041,1,0
2005,-104.9749043,39.7522095,1,0
2007,-104.9497278,39.66828579999999,1,0
2099,-104.9591808,39.7872335,1,0
2007,-105.0205247,39.7334729,1,0
2099,-104.9462707,39.7571021,1,0
2007,-105.03248290000002,39.7397829,1,0
2009,-104.88311509999998,39.7971459,1,0
2006,-104.9784432,39.7249482,1,0
2099,-104.9487181,39.7928099,1,0
2099,-105.0011009,39.73238189999999,1,0
2006,-104.9271281,39.7653396,1,0
2005,-104.99795290000002,39.7375378,1,0
2005,-105.0246369,39.7368635,1,0
2006,-104.9531878,39.782764,1,0
2006,-105.0510861,39.6566701,1,0
2009,-105.0280808,39.7302393,1,0
2007,-104.980738,39.73768270000001,1,0
2007,-104.9644001,39.7389135,1,0
2099,-104.9736542,39.7685546,1,0
2099,-105.0038405,39.7728475,1,0
2099,-105.0251696,39.7007158,1,0
2007,-105.0247901,39.7877279,1,0
2099,-104.9712366,39.7641239,1,0
2099,-104.8411685,39.7829152,1,0
2007,-104.821805,39.7748166,1,0
2006,-104.9265815,39.6829808,1,0
2099,-105.0032223,39.7787471,1,0
2099,-104.8195608,39.7784027,1,0
2099,-104.9579369,39.6766204,1,0
2006,-104.9657389,39.7685601,1,0
2099,-105.0385803,39.7026359,1,0
2007,-104.8397973,39.7879725,1,0
2007,-104.9870506,39.7535972,1,0
2007,-104.9022556,39.69400020000001,1,0
2005,-104.99590659999998,39.7491525,1,0
2007,-104.965098,39.7411239,1,0
2005,-104.99070729999998,39.7442326,1,0
2007,-104.8257654,39.7895484,1,0
2099,-105.0005247,39.7219336,1,0
2007,-105.0101024,39.7208566,1,0
2007,-105.0370463,39.6771123,1,0
2099,-105.0043191,39.68805070000001,1,0
2009,-105.0451611,39.7439697,1,0
2099,-104.9699938,39.75253060000001,1,0
2099,-104.9292403,39.7077511,1,0
2099,-104.8682705,39.7071868,1,0
2099,-105.07917150000002,39.66346710000001,1,0
2099,-104.8649942,39.7828979,1,0
2007,-104.9482862,39.7771546,1,0
2006,-104.9703684,39.7363682,1,0
2007,-104.9854262,39.756846,1,0
2099,-104.9105557,39.783423,1,0
2006,-104.8107879,39.7938624,1,0
2099,-105.0243013,39.6888333,1,0
2099,-105.0324682,39.7323762,1,0
2099,-104.8932291,39.737588,1,0
2007,-104.9738191,39.7371084,1,0
2099,-104.9280908,39.764625,1,0
2007,-104.9819332,39.6764815,1,0
2007,-104.9345237,39.6890288,1,0
2007,-105.010404,39.7469159,1,0
2006,-105.0247869,39.7582853,1,0
2099,-105.0271132,39.7640734,1,0
2099,-105.0215107,39.7150725,1,0
2006,-104.8962072,39.7344819,1,0
2007,-105.0283269,39.7290708,1,0
2099,-105.0061045,39.7090296,1,0
2007,-104.939133,39.6885101,1,0
2006,-104.952573,39.7325532,1,0
2099,-105.03347759999998,39.6773672,1,0
2007,-104.8198056,39.7924076,1,0
2007,-104.9380863,39.6909841,1,0
2099,-104.9403186,39.7439241,1,0
2005,-104.9325475,39.699641,1,0
2005,-104.9182178,39.7665395,1,0
2007,-105.0382119,39.6975914,1,0
2099,-104.96380659999998,39.7686364,1,0
2099,-105.0002405,39.73587020000001,1,0
2099,-104.9019616,39.74225850000001,1,0
2099,-104.9513736,39.7408822,1,0
2006,-104.8693577,39.706844,1,0
2099,-104.9386414,39.7397625,1,0
2006,-104.9971689,39.7313247,1,0
2099,-105.0347032,39.6795271,1,0
2007,-105.0087107,39.6967279,1,0
2009,-104.9935737,39.7397729,1,0
2005,-105.0120336,39.7294134,1,0
2099,-105.0213383,39.7168892,1,0
2007,-104.8769024,39.6537343,1,0
2005,-105.0398606,39.6764974,1,0
2007,-104.9875,39.7651073,1,0
2099,-104.9903352,39.737689,1,0
2099,-104.9187658,39.758375,1,0
2099,-105.0255222,39.7326778,1,0
2099,-104.9127649,39.68578970000001,1,0
2007,-105.0476718,39.6513338,1,0
2006,-104.9805477,39.6908746,1,0
2006,-105.0276556,39.6703544,1,0
2006,-105.0390881,39.735175,1,0
2005,-104.9663416,39.74031970000001,1,0
2006,-105.0309961,39.7398429,1,0
2007,-105.03664109999998,39.7395825,1,0
2006,-105.0361003,39.7890879,1,0
2099,-105.0317993,39.7308526,1,0
2006,-105.0259595,39.7142697,1,0
2007,-104.8259803,39.78570360000001,1,0
2006,-104.9482506,39.72019570000001,1,0
2006,-104.9345697,39.69567,1,0
2007,-104.8710541,39.6619201,1,0
2099,-104.8352227,39.7941785,1,0
2007,-104.8885368,39.7333496,1,0
2007,-105.0510514,39.6943275,1,0
2006,-105.0245634,39.6942015,1,0
2006,-104.8732345,39.67313,1,0
2099,-104.9796109,39.6897476,1,0
2007,-105.0182502,39.7193336,1,0
2006,-105.0459375,39.7415926,1,0
2007,-104.884448,39.723599,1,0
2007,-104.9507895,39.7641593,1,0
2099,-104.997394,39.7182773,1,0
2006,-104.9984749,39.7222269,1,0
2005,-105.0050075,39.7284973,1,0
2099,-105.010415,39.69847,1,0
2009,-104.9904797,39.72807570000001,1,0
2006,-105.0171327,39.768579,1,0
2006,-105.02230729999998,39.72232329999999,1,0
2006,-105.0548985,39.6755066,1,0
2007,-105.0403933,39.6879282,1,0
2006,-105.0516852,39.72082750000001,1,0
2007,-104.9999509,39.7530543,1,0
2099,-104.8490272,39.7692656,1,0
2006,-104.9998019,39.7709526,1,0
2099,-104.8781253,39.7237826,1,0
2005,-104.9410946,39.7099164,1,0
2099,-104.9254401,39.7599232,1,0
2006,-105.02637079999998,39.7470581,1,0
2006,-105.0273076,39.7183464,1,0
2007,-104.9705327,39.7664158,1,0
2006,-104.9446391,39.7102764,1,0
2007,-104.8697303,39.70769979999999,1,0
2007,-104.9603274,39.7386149,1,0
2007,-105.001392,39.6949291,1,0
2006,-104.8266692,39.7758548,1,0
2007,-104.8827709,39.7885461,1,0
2005,-105.0322284,39.7907225,1,0
2007,-104.9807994,39.7399561,1,0
2006,-104.9783446,39.7391656,1,0
2007,-104.8003882,39.796107,1,0
2006,-104.9744196,39.7409627,1,0
2007,-105.0255231,39.727802200000006,1,0
2007,-104.9001856,39.7403552,1,0
2099,-104.9054971,39.7644142,1,0
2007,-105.0168195,39.74898220000001,1,0
2006,-104.9879392,39.7556271,1,0
2099,-105.003907,39.6930674,1,0
2099,-104.8129703,39.78904620000001,1,0
2099,-104.90327659999998,39.7431821,1,0
2006,-105.0319094,39.7377958,1,0
2007,-104.8059542,39.7925135,1,0
2099,-105.0255522,39.7313959,1,0
2006,-104.9191023,39.7087392,1,0
2099,-105.0555831,39.7856602,1,0
2006,-104.8411439,39.7874338,1,0
2007,-104.8619644,39.6584037,1,0
2007,-104.9795252,39.7784526,1,0
2005,-104.9005253,39.7675955,1,0
2005,-104.9936034,39.745022,1,0
2099,-104.9720874,39.7092305,1,0
2099,-104.852374,39.6580657,1,0
