OFFENSE_ID,GEO_LON,GEO_LAT,IS_CRIME
201873000000000.0,-105.0397655,39.7251382,1
2.0166e+16,-104.943407,39.7190747,1
201872000000000.0,-105.0382009,39.7089843,1
201873000000000.0,-105.0023047,39.7767035,1
2.0176e+16,-104.7601272,39.7832465,1
201871000000000.0,-105.0291595,39.7369201,1
2017430000000000.0,-104.9759791,39.7145244,1
2016430000000000.0,-104.87638090000002,39.7248523,1
2017420000000000.0,-104.9250217,39.6530544,1
2.0166e+16,-104.8915865,39.7838893,1
2.0166e+16,-104.9320148,39.6631474,1
2016450000000000.0,-105.0247246,39.7580325,1
2016510000000000.0,-104.7540779,39.7725814,1
2016480000000000.0,-104.9140927,39.6748562,1
2.0186e+16,-104.8872153,39.7840835,1
201875000000000.0,-104.939195,39.7759284,1
201873000000000.0,-105.032524,39.73734260000001,1
201871000000000.0,-105.0279097,39.7366461,1
2.0176e+16,-104.95114840000002,39.7196766,1
201872000000000.0,-104.9427615,39.756929,1
2016260000000000.0,-104.9534206,39.720974700000006,1
2017380000000000.0,-104.9837079,39.708593,1
2.0186e+16,-104.9946873,39.7480904,1
2.0166e+16,-104.9030415,39.72944620000001,1
2018160000000000.0,-104.9583634,39.7797407,1
2018160000000000.0,-105.0330295,39.7367214,1
2018250000000000.0,-104.97158590000002,39.7399562,1
2018250000000000.0,-104.987165,39.7909631,1
2018250000000000.0,-105.1089612,39.630582,1
20181100000000.0,-104.9732546,39.6801656,1
20181900000000.0,-105.0467781,39.7045099,1
2017870000000000.0,-104.9827757,39.6812456,1
2018970000000.0,-104.9085612,39.7490727,1
2.0186e+16,-104.9216025,39.6770869,1
20181300000000.0,-104.9800966,39.7493802,1
20181100000000.0,-104.9544517,39.7424394,1
2017440000000000.0,-104.9512007,39.6807319,1
201875000000000.0,-104.9805937,39.7202029,1
201875000000000.0,-104.9932317,39.7442956,1
2.0166e+16,-104.9883663,39.6927043,1
2017420000000000.0,-104.9310996,39.68886129999999,1
2.0166e+16,-104.991234,39.7186846,1
2018160000000000.0,-105.0077476,39.7641203,1
